M_SNC_MST_RCNT_ACT_OPN,TOT_HI_CRDT_CRDT_LMT,RATIO_BAL_TO_HI_CRDT,AGRGT_BAL_ALL_XCLD_MRTG,N_OF_SATISFY_FNC_REV_ACTS,AVG_BAL_ALL_FNC_REV_ACTS,N_BANK_INSTLACTS,N_FNC_INSTLACTS,N_SATISFY_INSTL_ACTS,TOT_INSTL_HI_CRDT_CRDT_LMT,M_SNC_MSTRCNT_MRTG_ACT_UPD,N_SATISFY_PRSNL_FNC_ACTS,TOT_OTHRFIN_HICRDT_CRDTLMT,N_BC_ACTS_OPN_IN_12M,N_BC_ACTS_OPN_IN_24M,AVG_BAL_ALL_PRM_BC_ACTS,N_RETAIL_ACTS_OPN_IN_24M,RATIO_RETAIL_BAL2HI_CRDT,N_30D_RATINGS,N_30D_AND_60D_RATINGS,PRCNT_OF_ACTS_NEVER_DLQNT,N_ACTS_90D_PLS_LTE_IN_6M,N_DEROG_PUB_RECS,N_INQUIRIES,N_FNC_ACTS_VRFY_IN_12M,N_OPEN_REV_ACTS,N_FNC_ACTS_OPN_IN_12M,HI_RETAIL_CRDT_LMT,N_PUB_REC_ACT_LINE_DEROGS,AUTO_HI_CRDT_2_ACTUAL,MRTG_1_MONTHLY_PAYMENT,PREM_BANKCARD_CRED_LMT,AGE,D_DEPTCARD,D_REGION_A,D_REGION_B,D_REGION_C,D_NA_M_SNC_MST_RCNT_ACT_OPN,D_NA_AVG_BAL_ALL_FNC_REV_ACTS,D_NA_M_SNCOLDST_BNKINSTL_ACTOPN,D_NA_M_SNC_OLDST_MRTG_ACT_OPN,D_NA_M_SNC_MST_RCNT_MRTG_DEAL,D_NA_RATIO_PRSNL_FNC_BAL2HICRDT,PURCHASE
1,259600,43.1,37764,2,14626,0,0,0,0,0,1,173000,1,2,2128,1,0,4,4,85,0,0,1,3,12,0,1500,0,0,199,10000,41,1,0,0,1,0,0,1,0,0,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,84,0,0,0,0,1,1,1,1,1,1,0
62,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,1,1,1,1,1,0
4,42328,91.9,38900,0,1767.19720263553,9,6,3,40928,0.664687749743121,2,0,0,1,2494.41434114311,0,11.4912303766143,8,8,50,1,0,0,2,2,1,0,0,0,0,0,69,0,0,0,0,0,1,0,1,1,0,1
39,0,36.0950602704023,0,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,1,1,0,0,0,0,8,0,0,0,40,0,1,0,0,0,1,1,1,1,1,0
156,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,1,1,1,1,1,0
2,35993,95.1,34226,0,1767.19720263553,3,2,7,31593,0.664687749743121,1,0,1,1,2494.41434114311,1,54.7,2,4,86.7,0,0,3,1,4,1,1500,0,16717,0,0,40,1,0,0,0,0,1,0,1,1,0,0
1,209312,15,21285,2,411,1,2,1,13025,1,0,17025,2,3,1133,1,14.1,0,0,97.7,0,0,6,2,28,0,2000,0,0,273,21000,31,1,0,1,0,0,0,0,0,1,1,0
164,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,75,0,0,2,0,0,0,0,0,0,1557,0,47,0,0,0,0,0,1,1,0,0,1,0
4,170800,13.5,23033,3,0,1,2,0,0,0.664687749743121,0,0,3,8,1342,0,0,0,0,100,0,0,4,3,29,2,700,0,0,188,10000,56,1,0,0,0,0,0,0,0,1,1,0
45,11000,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,0,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,11000,24,0,0,0,1,0,1,1,1,1,1,0
4,42882,30,12872,1,0,2,2,1,15582,0.664687749743121,2,0,1,1,236,0,0,0,0,100,0,0,0,2,8,0,2000,0,15582,0,11000,26,1,0,1,0,0,0,0,1,1,0,0
14,200,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,1,2494.41434114311,0,11.4912303766143,0,0,100,0,0,2,0,1,0,0,0,0,0,0,57,0,0,0,0,0,1,1,1,1,1,0
7,548500,17.4,4264,0,1767.19720263553,0,0,0,0,2,0,0,0,0,3816,1,12.4,0,0,100,0,0,2,0,4,0,800,0,0,2565,18000,30,1,1,0,0,0,1,1,0,1,1,0
17,135206,61.9,15615,1,1767.19720263553,0,3,1,20718,0,0,20718,0,1,2494.41434114311,0,0,8,10,50,0,2,13,1,7,0,500,5,0,0,0,37,0,0,0,1,0,1,1,0,0,1,1
28,10872,0.6,67,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,85.7,0,0,0,0,5,0,200,0,0,0,0,86,1,0,0,0,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,69,0,0,1,0,1,1,1,1,1,1,0
35,33000,36.0950602704023,7264,0,1767.19720263553,0,3,0,0,0.664687749743121,0,0,0,0,7264,0,11.4912303766143,0,0,80,0,0,0,0,1,0,0,0,0,0,0,44,0,1,0,0,0,1,1,1,1,1,1
1,199644,89.2,62093,2,174,3,3,3,63585,1,0,167275,0,0,2494.41434114311,0,11.4912303766143,0,0,90.9,0,0,7,5,2,2,0,0,0,0,0,57,0,1,0,0,0,0,0,0,1,1,1
3,4122,58,2389,0,1767.19720263553,0,3,3,3522,0.664687749743121,1,0,2,2,2494.41434114311,0,11.4912303766143,0,0,83.3,0,0,8,3,2,2,0,1,0,0,0,31,0,1,0,0,0,1,1,1,1,0,0
27,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,1,1,1,1,0
5,620643,24.1,22680,3,0,3,1,1,5045,1,1,4700,0,1,5019,1,11.4912303766143,0,0,100,0,0,5,2,11,0,0,0,13930,1867,19300,80,0,0,0,0,0,0,0,0,1,0,0
20,9669,100.7,9740,0,1767.19720263553,0,2,0,5000,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,4,25,2,0,3,1,2,0,0,2,0,0,0,45,0,1,0,0,0,1,1,1,1,0,0
5,44300,1.1,508,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,254,0,0,0,0,100,0,0,0,0,3,0,10700,0,0,1916,25000,28,1,0,0,0,0,1,1,0,1,1,0
33,479,44.9,215,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,46,0,0,1,0,0,1,1,1,1,1,0
80,23000,0.3,58,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,58,0,0,0,0,100,0,0,0,0,5,0,9000,0,0,0,12300,66,1,0,1,0,0,1,1,1,1,1,0
28,232050,13.7,4947,0,1767.19720263553,4,0,0,0,1,0,0,0,0,32,0,0,0,0,100,0,0,0,0,15,0,2000,0,0,2353,19000,39,1,0,0,1,0,1,0,0,1,1,1
2,439763,27.7,131700,0,1767.19720263553,1,4,1,32591,0,0,32591,0,0,427,2,0.8,0,0,100,0,0,7,1,16,1,2000,0,0,1728,19600,44,1,0,0,0,0,1,0,0,1,1,0
32,52566,1.4,723,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,241,0,0,0,0,100,0,0,0,0,8,0,2140,0,0,0,20000,34,1,0,1,0,0,1,1,1,1,1,0
7,246096,7.4,165026,0,1767.19720263553,7,2,2,181296,0.664687749743121,0,31288,1,1,18218,0,11.4912303766143,0,0,100,0,0,0,1,5,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,43,0,1,0,0,1,1,1,1,1,1,0
8,484600,3.6,30324,2,132,0,0,0,0,0,1,0,0,1,643,0,1.1,0,0,100,0,0,2,2,13,2,8500,0,0,88,12000,35,1,0,0,0,0,0,1,0,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,0,0,0,0,36,0,1,0,0,1,1,1,1,1,1,0
4,232548,25.7,146514,3,449,1,7,1,123946,0.664687749743121,0,3700,3,6,2798,2,11.9,1,1,98,0,0,6,3,34,1,5000,0,0,905,12000,43,1,1,0,0,0,0,0,1,1,1,0
5,23988,53.2,12772,0,1767.19720263553,0,5,2,23688,0.664687749743121,1,1708,1,1,2494.41434114311,0,116.3,1,2,50,3,0,6,2,1,1,300,12,0,0,0,42,0,0,0,0,0,1,1,1,1,0,0
291,1200,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,43,0,1,0,0,0,1,1,1,1,1,0
52,2299,84.3,1938,0,1767.19720263553,0,4,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,28,42,31.8,1,1,6,0,3,0,0,8,0,0,0,24,0,0,0,1,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,1,1,1,1,1,1,0
11,47762,5.3,2533,1,0,0,2,0,0,0.664687749743121,0,0,1,3,463,0,0,2,2,89.5,0,0,1,1,12,0,2300,2,0,0,0,54,1,1,0,0,0,0,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,1,1,1,1,1,1,0
8,186251,50.4,47507,1,0,3,2,2,26084,0,2,10000,0,0,8849,0,11.4912303766143,0,0,100,0,0,5,3,7,0,0,0,20389,672,20000,34,1,1,0,0,0,0,0,0,1,0,0
14,24300,35.9,8721,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,1,8104,0,0.9,0,0,100,0,0,0,0,12,0,1700,0,0,0,15800,26,1,0,1,0,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,1,0,0,0,0,1,0,0,0,75,0,0,1,0,1,1,1,1,1,1,0
10,39500,10.5,4162,0,1767.19720263553,1,2,0,0,0.664687749743121,0,0,2,3,0,0,0,0,0,100,0,0,2,0,10,0,300,0,0,12,15000,37,1,0,0,0,0,1,0,0,1,1,1
9,5600,18.7,1046,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,3,3,2494.41434114311,0,11.4912303766143,0,0,100,0,0,3,0,3,0,0,0,0,0,0,68,0,0,1,0,0,1,1,1,1,1,0
6,1000,23.4,234,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,2494.41434114311,0,11.4912303766143,0,0,100,0,0,1,0,1,0,0,0,0,0,0,37,1,0,0,0,0,1,1,1,1,1,0
5,96888,73.6,71345,0,1767.19720263553,11,1,5,65888,0.664687749743121,1,0,2,4,6291,0,11.4912303766143,0,0,94.7,0,0,3,1,7,0,0,0,0,0,0,68,0,1,0,0,0,1,0,1,1,0,0
54,0,36.0950602704023,0,0,1767.19720263553,0,2,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,8,9,0,0,11,0,0,0,0,0,17,0,0,0,48,0,1,0,0,0,1,1,1,1,1,0
40,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,0,0,0,0,0,0,0,0,0,5541,0,45,0,0,0,1,0,1,1,0,1,1,0
7,47291,14.2,6725,2,896,9,4,1,25291,0.664687749743121,1,1000,1,1,87,0,11.4912303766143,2,2,86.4,0,1,3,3,6,1,0,1,0,0,17600,75,0,1,0,0,0,0,0,0,0,0,0
8,62831,47.3,29702,1,1767.19720263553,0,1,2,35431,0.664687749743121,1,0,0,1,1648,0,11.4912303766143,0,0,100,0,0,0,1,3,0,0,0,0,0,16000,100,0,0,0,1,0,1,1,1,1,0,0
7,53800,0.3,160,1,0,0,1,0,0,0.664687749743121,0,3500,1,1,53,0,11.4912303766143,0,0,100,0,0,1,1,8,0,0,0,0,500,19700,44,1,1,0,0,0,0,1,1,1,1,0
6,29931,47.7,13697,0,1767.19720263553,0,6,1,22996,0.664687749743121,0,22996,3,4,2494.41434114311,0,11.4912303766143,8,17,63.6,8,1,19,1,7,0,0,9,0,0,0,26,0,0,0,1,0,1,1,1,1,1,0
9,143301,71.8,15295,0,1767.19720263553,5,4,5,20301,0,1,14760,1,1,2494.41434114311,0,11.4912303766143,11,42,65,0,0,8,2,1,0,0,1,0,945,0,22,0,0,0,0,0,1,0,0,1,1,0
1,22001,64.5,14199,0,1767.19720263553,2,2,2,21701,0.664687749743121,1,9782,1,1,2494.41434114311,0,11.4912303766143,7,8,50,0,1,1,2,1,1,0,3,0,0,0,82,0,0,0,1,0,1,0,1,1,0,0
134,0,36.0950602704023,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,2,0,0,0,0,8,0,0,0,63,0,0,0,1,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,4,0,0,0,55,0,0,1,0,1,1,1,1,1,1,0
8,15737,82.7,13016,0,1767.19720263553,0,1,1,15737,0.664687749743121,0,15737,1,1,2494.41434114311,0,11.4912303766143,1,1,0,1,0,12,1,0,0,0,3,0,0,0,48,0,0,1,0,0,1,1,1,1,1,0
11,39700,1,407,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,2,2,118,0,1.5,0,0,100,0,0,0,0,9,0,6000,0,0,0,10000,32,1,0,0,0,0,1,1,1,1,1,1
18,9400,76.9,7229,1,1162,0,3,1,7500,0.664687749743121,1,1700,0,0,2494.41434114311,0,11.4912303766143,1,1,85.7,0,1,1,2,3,0,0,1,0,0,0,40,0,0,0,1,0,0,1,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,0,0,0,0,0,1,0,0,0,53,0,0,0,0,1,1,1,1,1,1,0
3,504871,87.2,31017,2,9051,0,7,0,0,1,2,0,0,0,20402,0,0,53,66,46.7,1,0,16,2,10,3,500,0,17828,1183,0,59,1,0,0,0,0,0,1,0,0,0,0
72,9252,4.5,418,1,0,0,0,0,0,0.664687749743121,0,400,0,0,2494.41434114311,0,0,0,0,100,0,0,0,1,2,0,1376,0,0,0,0,27,0,0,1,0,0,0,1,1,1,1,0
6,2625,98.1,2575,0,1767.19720263553,0,0,1,2625,0.664687749743121,0,0,1,1,2494.41434114311,1,11.4912303766143,2,3,33.3,1,0,3,0,0,0,0,1,0,0,0,100,0,0,1,0,0,1,1,1,1,1,0
1,338365,17.5,10376,4,150,2,0,0,0,0,1,1000,1,2,2318,1,0,0,0,100,0,0,7,3,11,0,6100,0,0,508,17300,62,0,1,0,0,0,0,0,0,1,0,0
34,4272,20,856,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,5,0,1700,0,0,0,0,87,1,1,0,0,0,1,1,1,1,1,0
4,245100,20.6,18567,0,1767.19720263553,1,2,1,16000,1,0,0,0,0,2292,1,0.3,0,0,100,0,0,1,0,15,0,3600,0,0,1809,19200,34,1,0,1,0,0,1,0,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,1,1,1,1,1,1,0
1,41800,1.9,774,0,1767.19720263553,1,1,0,0,0.664687749743121,0,0,1,1,236,0,11.4912303766143,14,16,71.4,0,0,1,0,11,0,0,0,0,0,10300,66,0,0,1,0,0,1,0,1,1,1,1
39,5800,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,1,1,1,1,1,0
1,110901,69.4,10336,1,0,1,0,1,10001,2,2,0,1,1,2494.41434114311,2,29.1,0,0,85.7,0,0,7,2,4,1,1000,2,0,112,0,47,1,0,0,0,0,0,0,0,1,0,1
25,1557,97.9,1524,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,71,0,1,0,0,0,1,1,1,1,1,0
0,64722,62.1,40212,2,0,0,5,3,26222,0.664687749743121,2,18303,2,3,13109,0,11.4912303766143,0,0,100,0,0,2,2,6,0,0,0,11829,0,25000,38,0,1,0,0,0,0,1,1,1,0,0
2,176384,55.2,51800,3,1319,2,2,1,25384,1,1,3000,1,2,3664,0,11.4912303766143,0,0,95.2,0,0,7,2,9,1,0,0,0,412,11500,51,0,0,0,0,0,0,0,0,1,0,0
460,11200,0.2,20,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,20,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,11200,51,0,0,0,0,0,1,1,1,1,1,0
7,83952,11.3,9502,0,1767.19720263553,1,1,1,30894,0.664687749743121,0,30894,1,2,0,0,0,0,0,94.7,0,0,0,1,10,0,2000,0,0,0,15000,47,1,1,0,0,0,1,0,1,1,1,1
6,3152,73.5,2317,0,1767.19720263553,0,0,1,1258,0.664687749743121,0,0,0,0,2494.41434114311,2,51.2,3,7,57.1,0,0,19,0,5,0,894,0,0,0,0,50,0,1,0,0,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,1,1,1,1,1,1,1,0
24,68900,0,0,0,1767.19720263553,2,0,0,0,1,1,0,0,1,2494.41434114311,0,0,0,0,83.3,0,0,2,1,5,0,400,1,0,411,0,28,1,0,1,0,0,1,0,0,1,1,0
19,106695,45.9,70473,3,1767.19720263553,9,1,2,85947,0.664687749743121,0,0,0,0,2494.41434114311,0,0,10,11,83.9,0,0,0,0,9,0,1500,0,70294,0,0,52,1,0,1,0,0,1,0,1,1,1,1
4,130927,49.1,32491,1,1147,0,1,1,21027,1,1,2700,1,3,4907,0,11.4912303766143,0,0,100,0,0,4,2,7,0,0,0,0,238,11500,43,0,0,0,1,0,0,1,0,1,0,0
80,7000,76.6,5361,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,50,0,0,1,0,0,1,1,1,1,1,0
0,170653,44.2,115508,0,1767.19720263553,4,1,2,128700,0.664687749743121,1,0,0,1,14688,1,25.6,13,14,64,0,0,0,1,15,0,3400,0,0,0,22000,37,1,0,0,0,0,1,0,0,1,1,1
1,5243,53.7,2813,0,1767.19720263553,1,0,0,1500,0.664687749743121,0,0,1,3,2494.41434114311,2,14.9,0,0,100,0,0,1,0,4,0,1300,0,0,0,0,23,1,1,0,0,0,1,0,1,1,1,0
31,3133,18.3,573,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,71.4,0,0,9,0,1,0,0,1,0,0,0,52,0,0,1,0,0,1,1,1,1,1,0
42,32641,24.2,7902,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,3951,0,0,0,0,100,0,0,0,0,4,0,1000,0,0,1323,20000,69,1,0,1,0,0,1,1,0,1,1,0
8,178700,56.3,34755,0,1767.19720263553,1,3,2,33900,0,0,33900,1,2,842,0,0,1,1,84.6,0,0,5,2,5,2,7200,1,6800,791,11000,61,1,1,0,0,0,1,0,0,1,1,0
26,3500,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,1,0,0,4,0,1400,1,0,0,0,61,1,1,0,0,0,1,1,1,1,1,0
6,25900,74.7,19344,0,1767.19720263553,3,4,4,17900,0.664687749743121,0,9053,0,1,2494.41434114311,0,11.4912303766143,0,0,100,0,0,1,1,3,1,0,0,26448,0,0,56,0,0,0,1,0,1,0,1,1,1,0
64,26752,36.0950602704023,0,0,1767.19720263553,2,1,0,0,1,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,33.3,0,0,1,1,0,0,0,2,0,262,0,46,0,0,0,1,0,1,0,0,1,1,0
7,649,100,649,0,356,0,0,0,0,0.664687749743121,0,0,6,12,2494.41434114311,2,11.4912303766143,1,2,80,1,1,12,2,2,2,0,2,0,0,0,52,0,1,0,0,0,0,1,1,1,1,0
11,321090,38.7,120448,0,1767.19720263553,1,6,1,13931,0,0,13931,0,2,6670,0,0,1,2,95.1,0,0,0,1,20,1,500,0,22765,644,10000,60,1,0,0,1,0,1,0,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,1,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,1,1,1,1,1,1,0
7,123176,70.5,131360,1,908,1,2,3,112076,0.664687749743121,2,0,0,0,7437,0,69.4,0,0,70.6,0,0,11,3,5,1,2100,0,0,0,0,69,0,0,0,0,0,0,0,1,1,0,1
0,218853,71.3,27690,4,201,0,15,2,12853,1,2,20400,3,4,2494.41434114311,0,52.9,1,1,91.3,0,1,12,5,16,2,2600,4,26904,190,0,50,1,0,0,0,0,0,1,0,0,0,1
104,0,36.0950602704023,0,0,1767.19720263553,0,5,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,1,0,0,0,0,0,1,0,0,0,45,0,0,1,0,0,1,1,1,1,1,0
1,82688,30.9,25522,0,1767.19720263553,8,2,3,30336,0.664687749743121,0,9882,1,1,577,0,0,1,2,95.5,0,0,1,1,6,0,2000,0,0,0,10000,38,1,0,0,1,0,1,0,1,1,1,0
16,238700,48.4,32303,1,4317,3,0,4,13900,1,0,177500,0,0,3903,0,0,0,0,100,0,0,1,2,7,0,1200,0,0,1408,17000,49,1,1,0,0,0,0,0,0,1,1,0
11,26700,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,0,0,11.4912303766143,0,0,100,0,0,0,0,2,0,0,0,0,0,12000,52,0,0,0,1,0,1,1,1,1,1,0
32,388000,5.5,5157,1,0,5,0,0,0,0,1,0,0,0,1194,0,11.4912303766143,0,0,100,0,0,0,1,10,0,0,0,0,1752,15000,47,0,0,1,0,0,0,0,0,1,0,0
10,224700,2.6,632,0,1767.19720263553,8,2,0,0,0,0,0,0,1,316,0,0,0,0,100,0,0,5,0,7,0,500,0,0,0,12000,24,1,1,0,0,0,1,0,0,1,1,0
13,3700,84.6,3131,0,1767.19720263553,3,8,0,0,0.664687749743121,0,0,0,3,2494.41434114311,0,11.4912303766143,20,32,64,0,0,0,0,4,0,0,0,0,552,0,38,0,0,0,1,0,1,0,0,1,1,1
9,1448,46.7,676,0,1767.19720263553,0,0,1,1448,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,1,1,1,1,1,0
6,180100,62,5019,1,651,0,1,0,0,0,0,0,0,0,2494.41434114311,1,77.7,0,0,100,0,0,1,1,3,0,1100,0,0,1468,0,58,1,0,0,1,0,0,1,0,1,1,0
10,1031,101.1,1042,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,50,1,0,1,1,1,1,0,2,0,0,0,41,0,0,1,0,0,1,1,1,1,0,0
14,190476,25.3,22030,3,0,3,4,2,46117,1,2,0,0,1,2494.41434114311,0,11.4912303766143,2,4,90.9,0,0,6,4,6,0,0,0,35114,1163,0,52,0,0,1,0,0,0,0,0,1,0,0
36,0,36.0950602704023,0,0,1767.19720263553,3,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,6,9,50,3,0,1,0,0,0,0,1,0,0,0,56,0,1,0,0,0,1,0,1,1,1,0
3,8100,94.4,7644,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,7644,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,10200,24,0,1,0,0,0,1,1,1,1,1,0
3,15073,99.5,15001,0,1767.19720263553,0,1,1,15073,0.664687749743121,1,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,6,1,0,1,0,2,0,0,0,49,0,1,0,0,0,1,1,1,1,0,0
4,40345,3.8,1525,0,1767.19720263553,0,5,0,0,0.664687749743121,0,0,3,5,0,0,0,15,15,75.9,0,0,1,0,10,0,3100,0,0,0,10000,74,1,0,0,0,0,1,1,0,1,1,1
1,3400,66.9,2275,1,0,0,1,0,0,0.664687749743121,0,0,0,3,2494.41434114311,1,47.1,2,3,62.5,1,0,6,1,4,0,700,0,0,0,0,51,1,0,0,1,0,0,1,1,1,1,0
29,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,1,0,1,1,1,1,1,0
1,46496,87.6,40712,0,1767.19720263553,4,0,4,39250,0.664687749743121,0,0,0,0,2494.41434114311,2,0,0,0,100,0,0,1,0,7,0,1300,0,0,0,0,31,1,0,0,0,0,1,0,1,1,1,0
1,219876,22.7,12588,3,0,1,1,1,4350,0,0,0,2,3,675,0,11.4912303766143,0,0,95.8,0,0,10,3,10,1,0,1,0,428,12900,51,0,0,0,0,0,0,0,0,1,1,0
3,144579,85.8,44564,2,0,0,5,2,34704,3,0,128834,0,0,6947,0,0,0,0,94.1,0,0,8,5,7,2,200,0,24804,1094,11000,73,1,1,0,0,0,0,1,0,0,1,0
17,70029,56.5,15470,1,0,1,12,1,19458,1,2,0,0,0,2494.41434114311,0,11.4912303766143,14,19,76.2,0,0,0,3,3,0,0,1,0,396,0,67,0,0,0,0,0,0,0,0,1,0,1
