M_SNC_MST_RCNT_ACT_OPN,TOT_HI_CRDT_CRDT_LMT,RATIO_BAL_TO_HI_CRDT,AGRGT_BAL_ALL_XCLD_MRTG,N_OF_SATISFY_FNC_REV_ACTS,AVG_BAL_ALL_FNC_REV_ACTS,N_BANK_INSTLACTS,N_FNC_INSTLACTS,N_SATISFY_INSTL_ACTS,TOT_INSTL_HI_CRDT_CRDT_LMT,M_SNC_MSTRCNT_MRTG_ACT_UPD,N_SATISFY_PRSNL_FNC_ACTS,TOT_OTHRFIN_HICRDT_CRDTLMT,N_BC_ACTS_OPN_IN_12M,N_BC_ACTS_OPN_IN_24M,AVG_BAL_ALL_PRM_BC_ACTS,N_RETAIL_ACTS_OPN_IN_24M,RATIO_RETAIL_BAL2HI_CRDT,N_30D_RATINGS,N_30D_AND_60D_RATINGS,PRCNT_OF_ACTS_NEVER_DLQNT,N_ACTS_90D_PLS_LTE_IN_6M,N_DEROG_PUB_RECS,N_INQUIRIES,N_FNC_ACTS_VRFY_IN_12M,N_OPEN_REV_ACTS,N_FNC_ACTS_OPN_IN_12M,HI_RETAIL_CRDT_LMT,N_PUB_REC_ACT_LINE_DEROGS,AUTO_HI_CRDT_2_ACTUAL,MRTG_1_MONTHLY_PAYMENT,PREM_BANKCARD_CRED_LMT,AGE,D_DEPTCARD,D_REGION_A,D_REGION_B,D_REGION_C,D_NA_M_SNC_MST_RCNT_ACT_OPN,D_NA_AVG_BAL_ALL_FNC_REV_ACTS,D_NA_M_SNCOLDST_BNKINSTL_ACTOPN,D_NA_M_SNC_OLDST_MRTG_ACT_OPN,D_NA_M_SNC_MST_RCNT_MRTG_DEAL,D_NA_RATIO_PRSNL_FNC_BAL2HICRDT,PURCHASE
10,39900,5.6,2251,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,1,2,85,0,11.4912303766143,0,0,100,0,0,0,0,6,0,0,0,0,0,15000,38,0,0,0,1,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,0,0,0,0,0,1,0,0,0,40,0,0,0,0,1,1,1,1,1,1,0
70,24900,0,0,0,1767.19720263553,2,1,0,0,0.664687749743121,0,0,0,0,0,0,0,0,0,100,0,0,0,0,4,0,6900,0,0,0,10000,40,1,1,0,0,0,1,0,1,1,1,1
4,217922,18.2,27733,0,1767.19720263553,0,4,1,33122,0,0,33122,2,2,1530,0,11.4912303766143,0,0,100,0,0,2,1,10,0,0,0,0,0,0,34,0,0,0,0,0,1,1,0,1,1,1
2,12500,0.6,70,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,70,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,12500,79,0,0,0,1,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,2,0,0,0,0,0,0,0,0,98,0,0,1,0,1,1,1,1,1,1,0
2,150500,13.9,3470,4,628,1,3,1,20500,0,3,129700,0,0,0,0,11.4912303766143,2,2,62.5,2,1,1,3,8,1,0,3,0,794,16300,51,0,0,1,0,0,0,0,0,1,0,0
5,258193,7.8,2822,0,1767.19720263553,0,1,0,0,1,0,0,1,1,1,0,0,0,0,100,0,0,3,0,5,0,500,0,0,1793,50000,78,1,0,0,1,0,1,1,0,1,1,1
4,156600,6.3,64062,6,152,0,13,2,100500,0.664687749743121,4,101500,0,0,0,1,1.1,0,0,100,0,0,2,6,14,1,15000,0,0,1899,0,35,1,0,0,0,0,0,1,0,1,0,1
2,347536,87,33627,1,182,3,2,1,42373,1,2,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,1,7,3,2,1,0,1,0,1101,0,34,0,1,0,0,0,0,0,0,1,0,0
2,404447,1.7,13288,0,1767.19720263553,3,2,1,37832,0,2,0,1,1,278,0,11.4912303766143,1,1,94.1,0,0,0,2,5,0,0,0,37832,453,17300,34,0,0,0,0,0,1,0,0,0,1,1
10,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,1,11.4912303766143,2,2,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,1,1,1,1,0
10,312,100,312,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,0,1,0,1,1,0,1,0,4,0,0,0,21,0,0,0,0,0,1,1,1,1,0,0
5,4300,28.2,1212,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,3,3,2494.41434114311,1,139.5,1,2,50,1,0,0,0,3,0,200,1,0,0,0,47,1,1,0,0,0,1,1,1,1,1,0
9,61300,16.8,10326,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,2,3442,0,0,0,0,100,0,0,1,0,11,0,3000,0,0,0,17000,38,1,0,0,1,0,1,1,1,1,1,1
41,1900,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,2,0,3,0,500,0,0,0,12000,67,1,1,0,0,0,1,1,1,1,1,0
3,260129,40,71704,0,1767.19720263553,1,4,3,53866,1,2,0,1,1,6048,1,0.8,0,0,96.7,0,0,7,2,14,1,6500,0,0,0,0,60,0,0,0,0,0,1,0,0,1,0,1
57,54300,2.3,1242,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,108,0,0,0,0,100,0,0,0,0,9,0,3000,0,0,0,21000,33,1,0,1,0,0,1,1,1,1,1,0
4,324431,90.8,290938,4,2567,1,15,8,74757,0.664687749743121,1,21530,0,0,9416,0,99.5,9,10,90.9,0,0,1,6,13,1,4000,0,13430,297,0,47,1,0,1,0,0,0,0,0,1,0,0
7,347189,50,56960,3,876,4,2,1,35389,0,1,163989,0,0,21616,0,16.7,6,6,88.5,0,0,7,6,10,0,10000,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,1
37,211000,5.1,1647,0,1767.19720263553,2,3,0,0,1,0,49000,0,0,824,0,11.4912303766143,0,0,95,0,0,1,1,2,0,0,0,0,756,19500,72,0,0,0,0,0,1,0,0,1,1,0
24,9000,5.7,509,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,1,509,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,23,0,1,0,0,0,1,1,1,1,1,0
5,6441,64.8,4171,2,594,1,1,0,0,0.664687749743121,0,2800,1,1,2494.41434114311,0,11.4912303766143,0,0,81.8,0,1,1,2,6,0,0,1,0,0,0,52,0,0,0,1,0,0,0,1,1,1,0
6,72150,36.0950602704023,0,0,1767.19720263553,0,3,0,0,1,0,72150,0,0,2494.41434114311,0,11.4912303766143,18,28,11.1,0,2,23,1,0,1,0,8,0,913,0,36,0,0,0,1,0,1,1,0,0,1,1
73,15000,0,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,85.7,0,0,1,0,5,0,4700,0,0,0,0,45,1,0,0,1,0,1,0,1,1,1,1
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,1,1,1,1,1,1,0
49,16125,66.4,10706,0,1767.19720263553,0,3,3,13625,0.664687749743121,3,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,3,2,0,0,0,0,0,0,59,0,1,0,0,0,1,1,1,1,0,0
4,361424,25.2,23005,1,1767.19720263553,5,5,1,26424,0,0,270000,0,1,304,1,0,1,1,97.6,0,0,6,1,15,1,1000,0,16735,2346,13000,44,1,1,0,0,0,1,0,0,1,1,1
5,12100,35.9,4346,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,1,3881,1,23.2,0,0,90,0,1,0,0,5,0,1000,1,0,0,0,93,1,1,0,0,0,1,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,59,0,0,0,1,1,1,1,1,1,1,0
7,207600,18.2,13759,2,0,0,0,0,0,0,0,900,1,2,90,2,0,0,0,100,0,0,1,2,13,0,6000,0,0,1004,15000,58,1,0,1,0,0,0,1,0,1,1,0
71,0,36.0950602704023,0,0,1767.19720263553,0,7,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,42.9,0,0,0,0,0,0,0,4,0,0,0,89,0,0,0,0,0,1,1,1,1,1,0
33,348294,20.1,20615,0,1767.19720263553,1,4,1,29994,0,0,29994,0,0,2539,0,0,2,2,92.3,0,0,0,1,8,0,4100,0,0,2294,23000,22,1,0,0,0,0,1,0,0,1,1,1
25,11164,28.7,3209,1,100,0,8,1,10364,0.664687749743121,1,400,0,0,2494.41434114311,0,0,1,1,72.7,0,1,6,2,3,0,400,3,0,0,0,22,1,0,0,0,0,0,1,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,1,0,0,0,49,0,0,1,0,1,1,1,1,1,1,0
88,597,100,597,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,772,0,64,0,0,1,0,0,1,1,0,1,1,0
4,214500,16.5,17622,0,1767.19720263553,4,0,1,15000,0,0,0,1,1,925,0,6.5,0,0,100,0,0,1,0,10,0,8000,0,0,180,26000,53,1,1,0,0,0,1,0,0,1,1,0
20,138197,52.5,33559,0,1767.19720263553,5,3,3,28447,0,2,0,0,0,2494.41434114311,0,11.4912303766143,26,29,73.3,0,0,4,2,4,0,0,0,0,751,0,59,0,0,1,0,0,1,0,0,0,0,0
4,121743,76.7,35843,1,648,2,16,4,38743,1,5,0,1,1,2494.41434114311,0,11.4912303766143,1,1,86.7,0,0,36,5,5,4,0,0,0,0,0,67,0,0,1,0,0,0,0,0,1,0,1
2,72000,21,15107,1,198,4,1,1,20000,0.664687749743121,0,5000,0,1,0,3,0,2,2,96.2,0,0,1,1,16,0,3400,0,0,0,0,39,0,0,0,0,0,0,0,1,1,1,1
2,23893,30.4,6414,1,664,5,5,2,16260,0.664687749743121,3,0,3,3,2494.41434114311,1,71,5,6,65,0,2,1,3,6,2,1000,6,0,0,0,61,1,0,1,0,0,0,0,1,1,0,1
8,245040,87.8,45703,0,1767.19720263553,2,2,4,43040,0,2,36540,1,2,2494.41434114311,0,11.4912303766143,9,9,77.3,1,0,12,4,5,0,0,0,16137,1296,0,46,1,0,0,1,0,1,0,0,1,1,0
39,28503,24.3,6914,0,1767.19720263553,2,0,1,27703,0.664687749743121,0,0,0,0,2494.41434114311,0,0,19,31,75,1,0,0,0,3,0,500,0,0,1435,0,43,1,0,0,1,0,1,0,0,0,1,1
3,16121,59.6,9607,0,1767.19720263553,1,0,1,9500,0.664687749743121,0,0,3,3,2494.41434114311,7,13.6,0,0,100,0,0,5,0,9,0,2400,0,0,0,0,99,1,0,1,0,0,1,0,1,1,1,0
12,72664,41.4,16343,1,0,0,0,0,0,0,1,0,0,1,0,0,11.4912303766143,5,5,66.7,0,0,1,1,4,0,0,1,0,152,0,47,0,0,0,1,0,0,1,0,0,0,1
249,300,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,1,1,0,0,0,0,0,1,0,300,0,0,0,0,73,1,1,0,0,0,1,1,1,1,1,0
20,37889,44.1,16441,2,0,0,5,1,23589,0.664687749743121,0,29389,0,0,0,0,11.4912303766143,0,0,96.4,0,0,0,2,4,0,0,0,23589,0,0,72,0,0,0,1,0,0,1,0,1,1,0
76,0,36.0950602704023,0,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,20,1,2,2,0,0,0,0,8,0,0,0,64,0,0,0,0,0,1,1,1,1,1,0
5,23600,78.2,18448,1,1102,0,1,1,13700,0.664687749743121,2,0,4,6,2494.41434114311,0,11.4912303766143,0,0,100,0,0,8,2,6,2,0,0,0,0,0,44,0,0,1,0,0,0,1,1,1,0,1
8,56200,3.1,1736,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,1,1,156,0,0,0,0,100,0,0,0,0,6,0,200,0,0,0,0,38,0,0,0,0,0,1,1,1,1,1,1
22,16700,2.4,393,1,0,0,4,0,0,0.664687749743121,0,6800,0,1,393,0,0,0,0,88.9,0,0,2,1,3,0,900,0,0,52259,0,48,1,0,1,0,0,0,1,1,1,1,0
18,329,100,329,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,0,1,0,1,1,0,0,0,2,0,0,0,39,0,0,0,1,0,1,1,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,1,1,1,1,1,1,0
7,325120,0,99402,3,0,2,1,0,0,0,0,3500,0,1,0,0,0,1,2,91.7,0,0,3,2,12,1,800,0,0,0,0,54,1,0,0,1,0,0,0,0,1,1,0
126,200,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,1,1,1,1,1,1
2,332596,27.1,10254,0,1767.19720263553,0,2,1,10596,0,0,10596,1,1,4413,1,14.8,0,0,100,0,0,2,1,3,0,8500,0,0,2838,12600,68,1,0,0,1,0,1,1,0,1,1,0
4,1581,75.5,1194,0,1767.19720263553,0,2,1,1281,0.664687749743121,0,0,0,0,2494.41434114311,1,78,1,2,50,1,0,2,2,1,0,300,4,0,0,0,39,1,1,0,0,0,1,1,1,1,1,0
0,153390,47.8,16520,0,1767.19720263553,0,3,2,18390,2,0,0,0,0,664,2,2.6,0,0,100,0,0,4,0,7,0,1500,0,0,944,12500,25,1,0,0,1,0,1,1,0,1,1,0
6,300901,81.9,32564,2,0,0,4,2,48160,1,3,200,0,0,2494.41434114311,0,97.1,30,36,48,0,5,5,4,8,3,1000,7,0,2193,0,36,1,1,0,0,0,0,1,0,0,0,0
6,243877,44.6,66466,1,374,3,2,1,32677,2,2,5200,2,2,5247,0,4.7,0,0,100,0,0,0,3,16,0,3000,0,0,117,10000,51,1,0,0,0,0,0,0,0,1,0,1
8,371101,35.4,47343,1,4969,1,3,1,37898,0,0,5200,3,4,3984,0,10.3,0,0,100,0,1,6,1,10,0,2000,1,0,2301,13100,39,1,0,0,1,0,0,0,0,1,1,1
19,289400,0,57916,0,1767.19720263553,0,0,0,0,0,0,0,0,1,2494.41434114311,0,11.4912303766143,0,0,100,0,0,3,0,3,0,0,0,0,828,0,90,1,1,0,0,0,1,1,0,1,1,0
13,508600,9.9,1544,0,1767.19720263553,0,0,0,0,1,0,433000,0,2,2494.41434114311,2,9.4,2,2,83.3,0,0,2,1,7,0,12500,0,0,0,0,60,1,1,0,0,0,1,1,0,1,1,0
5,242667,28.8,23846,1,1767.19720263553,0,0,0,0,0,0,159900,1,2,3473,1,8.4,0,0,100,0,0,1,1,19,0,1000,0,0,660,16500,71,1,1,0,0,0,1,1,0,1,1,0
30,132600,0,8057,1,1767.19720263553,0,0,0,0,0.664687749743121,1,0,0,0,0,0,0,0,0,100,0,0,0,0,7,0,2000,0,0,71,12000,80,1,0,0,1,0,1,1,1,1,1,0
26,162700,1.4,323,0,1767.19720263553,1,0,0,0,0,0,0,0,0,162,0,11.4912303766143,0,0,100,0,0,0,0,3,0,0,0,0,0,10000,57,0,0,0,0,0,1,0,0,1,1,0
8,31100,27,8404,3,19,1,0,0,0,0.664687749743121,1,2500,2,2,3923,0,11.4912303766143,0,0,93.7,0,0,3,3,7,1,0,0,0,0,0,49,0,1,0,0,0,0,0,1,1,0,1
7,139228,44,14489,0,1767.19720263553,5,2,1,28707,0,0,28707,1,1,2494.41434114311,0,11.4912303766143,0,0,92.9,0,1,2,1,2,0,0,2,0,50,0,74,0,0,0,0,0,1,0,0,1,1,1
5,900,99.7,897,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,1,2,2494.41434114311,0,11.4912303766143,0,0,100,0,0,4,0,1,0,0,0,0,0,0,49,0,0,0,1,0,1,1,1,1,1,0
61,0,36.0950602704023,0,0,1767.19720263553,0,1,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,2,2,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,0
11,3000,69.6,2089,0,2089,4,7,0,0,0.664687749743121,0,3000,0,0,2494.41434114311,0,11.4912303766143,10,10,83.3,0,1,1,1,1,0,0,2,0,0,0,62,0,1,0,0,0,0,0,1,1,1,0
74,0,36.0950602704023,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,4,7,60,0,0,0,0,1,0,0,0,0,132,0,58,0,0,0,1,0,1,0,0,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,6,0,0,0,0,1,0,0,0,47,0,0,0,1,1,1,1,1,1,1,0
35,200,0,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,0,0,0,100,0,0,0,0,2,0,200,0,0,0,0,55,1,0,0,0,0,1,1,1,1,1,1
6,1370040,52.5,212292,0,1767.19720263553,41,4,4,130405,0,1,0,0,0,2494.41434114311,0,11.4912303766143,8,9,78,0,1,24,1,1,0,0,3,41119,578,0,60,0,0,0,0,0,1,0,0,0,1,0
7,264852,31.7,54362,2,2163,14,1,2,17914,1,1,0,0,1,20989,0,11.4912303766143,0,0,97.1,0,0,0,1,7,1,0,0,0,0,10000,62,0,1,0,0,0,0,0,0,1,1,0
2,54664,10.9,5967,0,1767.19720263553,3,2,0,0,0.664687749743121,0,0,1,1,0,0,11.4912303766143,1,1,55.6,0,5,4,0,4,0,0,20,0,0,20000,40,0,0,0,1,0,1,0,1,1,1,0
4,7172,91.6,6567,0,1767.19720263553,0,3,3,6672,0.664687749743121,1,0,0,0,2494.41434114311,1,75.2,2,3,50,1,0,6,2,1,2,2016,4,0,0,0,54,1,0,0,0,0,1,1,1,1,0,0
2,72082,90.9,62382,1,55,9,9,4,70334,0.664687749743121,1,100,2,2,2494.41434114311,2,40.7,22,24,58.1,2,1,14,3,6,2,300,9,4128,797,0,34,1,0,1,0,0,0,0,1,1,0,0
27,16037,0,0,0,1767.19720263553,1,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,1,83.3,0,0,1,0,3,0,0,0,0,0,0,42,1,1,0,0,0,1,0,1,1,1,0
0,116340,52,60466,4,382,0,1,2,49941,0.664687749743121,4,0,1,1,8160,0,90.4,0,0,100,0,0,1,5,14,1,1900,0,0,0,10000,33,1,0,1,0,0,0,1,1,1,0,0
1,23386,82.7,19332,2,411,1,2,1,17486,0.664687749743121,2,0,2,2,2494.41434114311,1,69.7,6,8,64.3,0,2,11,3,6,2,200,3,0,0,0,50,1,1,0,0,0,0,0,1,1,0,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,1,1,0,0,0,0,2,0,0,0,21,0,0,0,0,1,1,1,1,1,1,0
29,3500,18.5,649,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,40,0,1,0,0,0,1,1,1,1,1,0
17,131900,1.4,31631,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,1,222,0,0,0,0,100,0,0,0,0,9,0,2000,0,0,282,17500,47,1,1,0,0,0,1,1,0,1,1,0
50,0,36.0950602704023,0,0,1767.19720263553,6,6,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,19,26,37.5,0,0,0,0,0,0,0,7,0,0,0,23,0,0,0,1,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,3,0,0,0,0,0,0,0,0,35,0,0,1,0,1,1,1,1,1,1,0
3,2440816,24,52562,0,1767.19720263553,2,3,2,72736,1,1,72736,1,2,0,0,4.7,0,0,100,0,0,0,3,8,1,2000,0,0,2375,13800,46,1,1,0,0,0,1,0,0,1,1,0
8,58591,2.9,1684,1,0,0,0,0,0,0.664687749743121,0,1100,0,1,0,1,1.7,1,1,95.7,0,0,0,1,9,1,6000,0,0,0,175000,26,1,0,0,0,0,0,1,1,1,1,0
50,504943,0.7,1331,0,1767.19720263553,0,0,0,0,1,0,322700,0,0,0,0,0,0,0,100,0,0,0,1,13,0,3000,0,0,2572,25000,62,1,1,0,0,0,1,1,0,1,1,0
2,36559,112,2351,1,0,0,4,0,0,1,0,1000,0,0,2494.41434114311,2,213.7,22,25,73.7,0,0,3,1,6,0,300,0,0,400,0,41,1,1,0,0,0,0,1,0,0,1,0
38,0,36.0950602704023,0,1,1767.19720263553,1,3,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,1,2,57.1,0,1,0,0,2,0,0,3,0,1640,0,40,0,0,0,1,0,1,0,0,1,1,0
55,0,36.0950602704023,0,0,1767.19720263553,5,2,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,77.8,0,0,2,0,1,0,0,2,0,0,0,57,0,0,0,0,0,1,0,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,1,1,1,1,1,1,0
6,326200,70.6,43317,2,100,0,2,1,44925,1,4,0,0,4,2494.41434114311,2,88.9,1,1,92.9,0,0,30,4,7,2,1300,1,18839,2294,0,52,1,1,0,0,0,0,1,0,1,0,1
14,287900,2.9,582,1,1767.19720263553,1,1,0,0,1,1,0,0,1,291,1,0,9,15,94.1,0,0,0,0,6,0,700,0,0,118,12500,64,1,1,0,0,0,1,0,0,1,1,0
12,17899,89.8,16082,0,1767.19720263553,1,1,1,17899,0.664687749743121,0,0,1,2,2494.41434114311,0,11.4912303766143,3,6,50,0,0,12,0,0,0,0,1,4190,0,0,21,0,0,0,0,0,1,0,1,1,1,0
9,125598,70.6,3248,0,1767.19720263553,1,1,0,0,0,0,0,0,0,2494.41434114311,0,0,1,1,62.5,1,1,4,1,3,1,300,8,0,2460,0,28,1,1,0,0,0,1,0,0,1,0,0
32,51536,42.9,22124,0,1767.19720263553,2,1,2,44836,0.664687749743121,0,0,0,0,2494.41434114311,0,46.6,1,1,90.9,0,0,0,1,5,0,1800,0,0,925,0,44,1,0,0,0,0,1,0,1,1,1,0
5,247200,2.1,709,0,1767.19720263553,2,1,0,0,1,2,0,0,0,709,0,0,0,0,100,0,0,4,2,3,2,500,0,0,242,38000,42,1,0,0,0,0,1,0,0,1,1,0
3,80464,74,71047,1,1767.19720263553,4,1,3,71964,0.664687749743121,1,0,0,1,2494.41434114311,0,11.4912303766143,0,0,100,0,1,2,1,8,1,0,1,0,0,0,55,0,0,1,0,0,1,0,1,1,0,0
0,262250,0.3,18708,1,0,0,0,0,0,0,0,0,1,1,240,1,0,0,0,100,0,0,1,1,13,0,3000,0,0,169,49000,76,1,1,0,0,0,0,1,0,1,1,0
0,32787,23.3,7653,2,0,0,0,0,0,0.664687749743121,0,4500,0,0,2494.41434114311,3,1.6,0,0,100,0,0,4,2,15,1,7600,0,0,0,0,47,1,1,0,0,0,0,1,1,1,1,0
29.8833914790147,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,80.8148682071938,0,0,2,0,0,0,0,1,0,0,0,64,0,0,1,0,1,1,1,1,1,1,0
15,25700,0.5,123,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,107,1,0.2,0,0,100,0,0,1,0,6,0,3700,0,0,0,16300,42,1,0,0,0,0,1,1,1,1,1,0
1,51153,110.6,56564,1,528,9,0,3,48153,0.664687749743121,1,0,1,1,2494.41434114311,0,11.4912303766143,2,6,30,0,0,15,1,1,1,0,1,19505,0,0,79,0,0,1,0,0,0,0,1,1,0,0
6,41195,91.4,13336,1,1767.19720263553,8,1,0,11126,1,0,26600,0,0,2494.41434114311,0,4.1,36,53,34.4,5,0,19,4,7,1,500,17,0,210,0,29,1,0,0,1,0,1,0,0,0,0,0
22,21600,0.4,82,0,1767.19720263553,2,1,0,0,0.664687749743121,0,0,0,1,0,0,0,0,0,100,0,0,1,0,6,0,1200,0,0,0,13000,22,1,0,0,1,0,1,0,1,1,1,0
60,492,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,1,0,1,0,0,0,0,1737,0,40,0,1,0,0,0,1,1,0,1,1,0
12,219912,59.9,78546,2,0,3,9,2,36201,0,1,39482,2,3,17492,0,11.4912303766143,0,0,100,0,0,1,4,6,0,0,0,14437,894,40000,44,0,0,0,0,0,0,0,0,1,0,0
1,73015,91.1,18034,0,1767.19720263553,8,14,3,18995,0,2,13593,0,0,2494.41434114311,0,11.4912303766143,5,8,78.8,1,1,10,3,3,2,0,4,27870,392,0,36,0,0,0,0,0,1,0,0,0,0,1
4,459500,5.6,47627,2,81,1,0,1,44500,0,0,1000,1,1,1414,0,11.4912303766143,0,0,100,0,0,2,2,8,0,0,0,0,2658,35000,83,0,0,1,0,0,0,0,0,1,1,0
2,264773,27,28896,1,0,1,5,1,26194,2,1,700,3,5,4860,1,0,0,0,100,0,0,1,2,20,0,1000,0,26194,1746,12000,65,1,0,0,1,0,0,0,0,1,1,0
4,114244,9,36111,2,0,2,2,1,42644,0.664687749743121,2,0,0,1,6413,2,0,4,4,96.4,0,0,4,2,16,1,2000,0,0,0,0,34,0,0,1,0,0,0,0,0,1,0,1
6,17673,41.9,7400,0,1767.19720263553,0,5,1,16873,0.664687749743121,1,0,1,2,2494.41434114311,0,11.4912303766143,1,1,66.7,0,1,5,1,2,0,0,5,16873,973,0,100,0,0,1,0,0,1,1,0,1,0,0
1,90450,16.8,15230,1,1767.19720263553,1,4,1,17850,0.664687749743121,0,17850,2,3,157,0,0,0,0,100,0,0,1,1,11,0,500,0,0,0,10000,48,1,0,0,1,0,1,0,1,1,1,1
8,171053,35.9,13020,1,0,2,2,1,13122,1,1,0,0,0,403,0,0,0,0,100,0,0,0,2,5,0,200,0,0,0,0,47,0,1,0,0,0,0,0,0,1,1,0
89,0,36.0950602704023,0,0,1767.19720263553,0,0,0,0,0.664687749743121,0,0,0,0,2494.41434114311,0,11.4912303766143,0,0,100,0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0,0,1,1,1,1,1,0
